Date,Open,High,Low,Close,Adj Close,Volume
2015-04-28,96.0,96.989998,95.800003,96.440002,91.940727,1476916
2015-04-29,96.440002,96.589996,94.220001,94.75,90.329567,867989
2015-04-30,95.0,95.0,94.099998,94.25,89.85289,1136141
2015-05-04,94.699997,97.800003,94.150002,97.389999,92.846397,1168186
2015-05-05,97.449997,98.860001,96.57,97.010002,92.484138,969201
2015-05-06,97.5,98.019997,96.510002,97.43,92.884529,1395359
2015-05-07,97.449997,98.5,96.309998,97.029999,92.503189,779060
2015-05-08,98.139999,98.139999,95.629997,96.230003,91.740524,1224009
2015-05-11,96.599998,97.199997,96.150002,96.400002,91.902588,986694
2015-05-12,96.699997,97.980003,95.949997,97.099998,92.56993100000001,948606
2015-05-13,97.099998,98.089996,97.099998,97.370003,92.827339,1128280
2015-05-14,97.470001,98.0,97.150002,97.809998,93.246803,946262
2015-05-15,97.849998,98.480003,97.32,98.059998,93.485146,578626
2015-05-18,98.059998,98.489998,97.400002,97.93,93.361214,572276
2015-05-19,98.089996,98.5,97.610001,98.440002,93.84742,1266826
2015-05-20,98.440002,98.650002,97.68,97.980003,93.40888199999999,1902793
2015-05-21,97.650002,98.370003,96.019997,96.230003,91.740524,1146006
2015-05-22,96.400002,97.5,95.900002,96.239998,91.75005300000001,584146
2015-05-25,96.339996,96.370003,95.510002,96.150002,91.664253,276382
2015-05-26,96.519997,96.519997,91.739998,92.839996,88.508675,1072653
2015-05-27,92.839996,95.690002,92.839996,95.519997,91.063637,1050940
2015-05-28,94.010002,95.529999,94.010002,94.860001,90.434433,440139
2015-05-29,94.760002,94.959999,93.0,93.379997,89.023483,2449129
2015-06-01,93.5,93.510002,92.730003,93.199997,88.851875,733804
2015-06-02,93.699997,93.699997,92.010002,92.739998,88.413338,1555508
2015-06-03,92.900002,93.0,91.75,92.410004,88.09874,827938
2015-06-04,92.43,95.0,92.120003,93.550003,89.18555500000001,804167
2015-06-05,94.0,94.0,92.400002,92.459999,88.146408,399039
2015-06-08,92.459999,93.43,92.400002,93.199997,88.851875,514401
2015-06-09,93.440002,94.480003,92.510002,92.82,88.48960100000001,1278781
2015-06-10,92.82,94.940002,92.650002,94.120003,89.72895799999999,2160751
2015-06-11,94.699997,94.699997,92.91999799999999,93.139999,88.794678,1066898
2015-06-12,93.989998,94.5,92.5,93.16999799999999,88.823273,660314
2015-06-15,93.07,93.07,91.849998,92.059998,87.765068,599379
2015-06-16,91.699997,93.809998,91.699997,93.25,88.899551,1139996
2015-06-17,93.269997,93.269997,91.900002,92.07,87.774597,1110211
2015-06-18,92.160004,93.389999,91.519997,92.550003,88.232201,1208767
2015-06-19,92.529999,92.529999,91.410004,91.660004,87.383736,1238030
2015-06-22,91.660004,92.32,91.0,91.529999,87.259796,1040889
2015-06-23,91.900002,92.239998,91.160004,91.620003,87.345596,931336
2015-06-24,91.800003,92.199997,91.300003,91.949997,87.66019399999999,1031769
2015-06-25,91.620003,92.260002,91.620003,91.989998,87.698326,1123927
2015-06-26,92.0,92.400002,91.760002,92.0,87.70787,2150090
2015-06-29,91.989998,91.989998,90.059998,90.639999,86.411316,809886
2015-06-30,90.25,91.400002,88.82,89.300003,85.133827,2035798
2015-07-01,90.0,90.739998,89.41999799999999,90.339996,86.125298,1197739
2015-07-02,90.790001,90.91999799999999,89.900002,90.199997,85.991837,3720100
2015-07-03,90.0,91.690002,89.309998,91.459999,87.193054,818747
2015-07-06,91.300003,91.300003,90.010002,90.589996,86.36364,712436
2015-07-07,90.510002,91.620003,89.879997,90.699997,86.468513,1175961
2015-07-08,90.300003,90.690002,89.309998,90.459999,86.239708,867224
2015-07-09,90.18,91.0,90.18,90.519997,86.296906,1565727
2015-07-10,90.699997,90.800003,89.5,89.91999799999999,85.724907,1265795
2015-07-13,91.300003,91.300003,90.5,90.900002,86.659187,1312455
2015-07-14,90.800003,93.309998,90.800003,93.18,88.832817,1365927
2015-07-15,93.510002,94.489998,92.599998,93.010002,88.670746,2027063
2015-07-16,94.349998,94.349998,93.43,94.199997,89.805222,990935
2015-07-17,94.349998,94.349998,93.529999,93.959999,89.576431,273740
2015-07-20,94.050003,96.0,93.900002,95.940002,91.46405,862917
2015-07-21,95.940002,98.379997,95.040001,98.059998,93.485146,1493024
2015-07-22,97.900002,98.059998,96.529999,97.269997,92.73200200000001,1221735
2015-07-23,97.370003,97.440002,96.510002,96.989998,92.465057,1533902
2015-07-24,96.989998,96.989998,94.599998,95.139999,90.70137,707851
2015-07-27,95.139999,95.589996,93.949997,94.510002,90.100761,497827
2015-07-28,96.900002,96.900002,93.370003,93.449997,89.09021,661152
2015-07-29,94.699997,96.699997,94.260002,95.940002,91.46405,948890
2015-07-30,96.040001,96.209999,94.800003,95.510002,91.054115,363238
2015-07-31,95.610001,97.099998,95.610001,96.970001,92.445999,1917308
2015-08-03,96.480003,97.160004,95.260002,95.629997,91.16851,584281
2015-08-04,94.949997,97.889999,94.949997,97.68,93.12287099999999,866904
2015-08-05,97.660004,97.980003,96.58000200000001,97.699997,93.141937,1610757
2015-08-06,97.699997,97.699997,94.510002,95.129997,90.691841,656688
2015-08-07,95.5,96.620003,94.809998,95.199997,90.758575,366261
2015-08-10,95.099998,96.290001,94.949997,95.959999,91.48311600000001,477632
2015-08-11,94.989998,96.589996,94.400002,95.449997,90.99691,726906
2015-08-12,94.510002,95.449997,94.0,94.58000200000001,90.167503,992371
2015-08-13,94.58000200000001,95.849998,91.709999,92.059998,87.765068,1471695
2015-08-14,92.300003,93.989998,92.199997,93.139999,88.794678,579997
2015-08-17,93.040001,94.949997,92.860001,94.769997,90.348625,2296011
2015-08-18,95.879997,96.900002,94.010002,96.029999,91.54985,651985
2015-08-19,95.940002,96.010002,94.029999,94.269997,89.871964,764041
2015-08-20,94.239998,94.989998,92.489998,92.82,88.48960100000001,594882
2015-08-21,94.269997,94.269997,91.489998,91.769997,87.488586,675683
2015-08-24,91.300003,91.300003,84.050003,89.16999799999999,85.009895,1498358
2015-08-25,90.010002,92.489998,90.010002,90.07,85.86790500000001,2992894
2015-08-26,92.32,92.489998,90.0,91.389999,87.126328,1628874
2015-08-27,91.599998,95.18,91.599998,94.0,89.614563,2655516
2015-08-28,94.5,94.5,91.879997,93.720001,89.34761800000001,1074175
2015-08-31,93.720001,96.709999,92.529999,95.550003,91.092247,1668685
2015-09-01,95.25,96.389999,93.019997,95.879997,91.40684499999999,1289985
2015-09-02,95.980003,96.900002,94.730003,95.760002,91.29245,1143910
2015-09-03,95.860001,97.629997,95.019997,96.260002,91.76911899999999,879069
2015-09-04,96.16999799999999,96.550003,94.800003,95.160004,90.72043599999999,573249
2015-09-07,94.099998,96.0,94.099998,95.879997,91.40684499999999,116997
2015-09-08,95.059998,96.199997,95.019997,95.309998,90.86344100000001,651805
2015-09-09,96.5,96.5,94.110001,94.989998,90.55836500000001,638434
2015-09-10,94.75,97.0,94.160004,96.739998,92.22673,1343926
2015-09-11,97.0,97.5,94.07,94.550003,90.138901,1487526
2015-09-14,94.650002,95.199997,93.339996,94.980003,90.548843,759724
2015-09-15,94.980003,95.0,93.16999799999999,93.349998,88.994881,1464274
2015-09-17,94.699997,95.449997,93.0,93.889999,89.509689,1465013
2015-09-18,94.18,95.0,93.25,94.760002,90.339104,947347
2015-09-21,94.860001,95.66999799999999,94.769997,95.160004,90.72043599999999,551458
2015-09-22,96.0,96.0,93.010002,94.410004,90.005432,524304
2015-09-23,94.0,95.360001,93.989998,95.07,90.634644,574202
2015-09-24,93.120003,95.489998,93.120003,94.610001,90.196106,505671
2015-09-25,94.709999,95.25,93.089996,93.239998,88.890015,593640
2015-09-28,93.0,94.959999,92.0,92.550003,88.232201,2178067
2015-09-29,92.0,94.489998,92.0,93.730003,89.357155,770690
2015-09-30,93.5,95.5,93.5,95.18,90.73951,1405267
2015-10-01,93.75,95.989998,93.75,95.599998,91.13990799999999,1764939
2015-10-02,95.550003,95.550003,93.309998,94.730003,90.310501,690097
2015-10-05,95.970001,96.480003,94.699997,95.120003,90.682304,1024311
2015-10-06,94.75,96.279999,94.599998,95.360001,90.91111,1038131
2015-10-07,95.459999,96.449997,94.519997,95.660004,91.197113,1045543
2015-10-08,95.559998,96.599998,95.099998,96.43,91.93119,1718667
2015-10-09,96.300003,97.199997,96.269997,97.08000200000001,92.550865,1474245
2015-10-12,97.199997,98.370003,93.300003,98.33000200000001,93.74254599999999,866669
2015-10-13,98.150002,98.370003,97.099998,97.75,93.18960600000001,1021835
2015-10-14,93.529999,98.0,93.529999,96.800003,92.283928,679978
2015-10-15,96.989998,101.0,96.989998,100.120003,95.44903599999999,2301923
2015-10-16,100.099998,101.989998,100.0,101.239998,96.516785,1206673
2015-10-19,101.339996,102.0,99.0,101.550003,96.812325,936668
2015-10-20,101.110001,102.779999,99.589996,102.25,97.47966,985677
2015-10-21,103.519997,103.519997,100.5,101.800003,97.050659,2074421
2015-10-22,101.800003,102.800003,100.300003,100.839996,96.13544499999999,1265472
2015-10-23,102.449997,103.989998,101.349998,101.970001,97.21273000000001,1056453
2015-10-26,102.0,107.889999,102.0,105.209999,100.301567,1807096
2015-10-27,105.209999,107.18,104.010002,106.050003,101.102379,1349988
2015-10-28,106.370003,106.699997,102.209999,103.879997,99.033615,1237447
2015-10-29,105.900002,105.989998,101.209999,102.139999,97.374802,636408
2015-10-30,102.139999,106.0,102.139999,105.75,100.816376,2064131
2015-11-03,105.75,109.010002,103.360001,104.360001,99.49123399999999,1757473
2015-11-04,104.010002,106.0,103.360001,105.110001,100.206238,1580158
2015-11-05,105.209999,106.480003,104.110001,104.91999799999999,100.025101,1788742
2015-11-06,105.019997,105.980003,103.730003,104.629997,99.748627,728717
2015-11-09,106.0,106.050003,101.510002,102.480003,97.698936,2119136
2015-11-10,100.41999799999999,104.43,100.410004,101.459999,96.726517,1199985
2015-11-11,102.129997,104.519997,100.510002,104.389999,99.519821,1148657
2015-11-12,104.370003,104.410004,101.800003,102.150002,97.384338,453558
2015-11-13,102.150002,103.989998,101.5,103.480003,98.652275,1167445
2015-11-17,103.949997,105.389999,101.410004,101.790001,97.04113000000001,1851644
2015-11-18,101.809998,103.120003,101.800003,102.099998,97.336662,620339
2015-11-19,102.480003,104.470001,102.480003,103.970001,99.119423,1019345
2015-11-20,104.050003,106.0,101.610001,105.989998,101.045181,1007330
2015-11-23,105.989998,106.0,103.019997,104.379997,99.510284,719826
2015-11-24,104.379997,106.949997,103.300003,104.160004,99.30056,837001
2015-11-25,103.309998,105.089996,103.199997,104.800003,99.910706,1194434
2015-11-26,104.75,104.989998,102.800003,104.459999,99.586555,320240
2015-11-27,104.480003,104.83000200000001,102.809998,103.769997,98.928749,651956
2015-11-30,103.66999799999999,105.889999,102.0,104.349998,99.481689,3641131
2015-12-01,104.309998,105.0,101.18,103.860001,99.014549,1851146
2015-12-02,103.839996,104.389999,101.599998,102.040001,97.279457,1243913
2015-12-03,102.949997,102.949997,98.389999,99.860001,95.201164,1680930
2015-12-04,99.709999,100.5,98.040001,98.779999,94.171555,1485763
2015-12-07,98.879997,99.889999,98.620003,99.540001,94.89609499999999,2086303
2015-12-08,100.849998,100.870003,98.690002,100.089996,95.420433,1613968
2015-12-09,100.43,100.879997,99.040001,100.269997,95.59204100000001,1245715
2015-12-10,100.41999799999999,102.0,99.099998,100.980003,96.26892099999999,1612089
2015-12-11,100.980003,100.980003,98.040001,98.870003,94.257355,1229536
2015-12-14,98.870003,101.0,98.0,100.690002,95.992447,1255588
2015-12-15,100.760002,102.83000200000001,99.720001,101.650002,96.90765400000001,2082599
2015-12-16,102.66999799999999,105.0,101.589996,104.519997,99.643753,1230532
2015-12-17,104.800003,104.949997,101.029999,102.879997,98.080269,1487766
2015-12-18,102.980003,104.650002,101.040001,103.970001,99.119423,1599168
2015-12-21,103.870003,104.650002,102.260002,103.220001,98.404404,1376657
2015-12-22,103.239998,104.099998,101.849998,103.160004,98.34721400000001,680446
2015-12-23,103.07,104.489998,102.400002,103.879997,99.033615,907358
2015-12-24,103.849998,104.699997,103.0,104.010002,99.157555,147091
2015-12-28,103.220001,104.5,102.760002,103.120003,98.30908199999999,380707
2015-12-29,104.470001,104.989998,103.489998,104.019997,99.167084,439670
2015-12-30,104.18,104.489998,103.41999799999999,104.010002,99.157555,402605
2015-12-31,103.889999,104.970001,103.889999,104.68,99.796295,188756
2016-01-04,103.220001,103.889999,100.339996,102.089996,97.327126,590275
2016-01-05,100.83000200000001,102.059998,100.5,101.120003,96.40239,1267221
2016-01-06,101.199997,103.889999,100.75,102.5,97.718002,778710
2016-01-07,100.599998,102.800003,100.150002,101.160004,96.44052099999999,683118
2016-01-08,101.459999,101.75,100.5,101.07,96.354713,952125
2016-01-11,100.900002,103.0,100.120003,102.389999,97.613129,732247
2016-01-12,101.5,104.25,101.480003,103.08000200000001,98.270943,775629
2016-01-13,103.059998,103.18,101.08000200000001,101.940002,97.184128,1161493
2016-01-14,101.940002,104.5,100.25,103.040001,98.232803,761235
2016-01-15,101.75,103.190002,101.010002,101.989998,97.231789,869456
2016-01-18,102.07,102.989998,101.059998,102.120003,97.355728,297515
2016-01-19,103.0,103.43,101.099998,102.0,97.241325,756532
2016-01-20,101.0,104.0,100.889999,103.720001,98.881088,1430522
2016-01-21,103.739998,104.949997,102.010002,104.239998,99.376823,1325018
2016-01-22,104.400002,105.0,102.639999,104.08000200000001,99.224289,926480
2016-01-25,104.33000200000001,104.800003,103.440002,104.370003,99.500763,498830
2016-01-26,103.900002,105.5,103.900002,104.93,100.034637,2257708
2016-01-27,106.0,109.400002,105.300003,108.190002,103.142548,2121111
2016-01-28,108.190002,110.0,107.800003,109.900002,104.772766,1716837
2016-01-29,109.800003,109.900002,107.610001,108.410004,103.35228000000001,2325224
2016-02-02,109.099998,109.139999,106.629997,108.199997,103.152077,1478715
2016-02-03,108.300003,109.209999,108.0,108.489998,103.428543,800938
2016-02-04,108.589996,109.959999,107.360001,108.339996,103.285545,998237
2016-02-05,106.110001,108.489998,105.900002,106.050003,101.102379,718484
2016-02-08,106.0,108.5,104.800003,105.82,100.88311,1207972
2016-02-09,106.41999799999999,108.480003,105.699997,107.099998,102.103401,580428
2016-02-10,107.41999799999999,108.800003,107.08000200000001,108.480003,103.41900600000001,719700
2016-02-11,108.349998,109.0,105.019997,107.260002,102.255928,1247295
2016-02-12,106.809998,107.889999,106.040001,106.809998,101.82692,582322
2016-02-15,106.800003,108.0,106.650002,107.879997,102.847008,456710
2016-02-16,107.879997,107.980003,107.0,107.07,102.074791,965182
2016-02-17,107.07,108.0,106.32,106.839996,101.85553,1317608
2016-02-18,106.809998,108.0,106.620003,107.75,102.723076,1271799
2016-02-19,108.989998,109.489998,106.510002,108.980003,103.895691,1014855
2016-02-22,109.389999,109.620003,107.410004,108.720001,103.64782,624087
2016-02-23,108.43,108.800003,106.110001,107.279999,102.275002,658535
2016-02-24,107.379997,108.760002,106.980003,108.160004,103.113945,1464561
2016-02-25,108.019997,110.300003,108.019997,109.970001,104.8395,1063567
2016-02-26,107.220001,113.040001,107.220001,112.25,107.013123,1302730
2016-02-29,112.800003,112.800003,110.199997,110.589996,105.430573,1367941
2016-03-01,110.449997,114.989998,110.449997,112.800003,107.537476,1272328
2016-03-02,112.809998,114.910004,112.360001,114.58000200000001,109.23443600000002,1752361
2016-03-03,114.480003,115.489998,112.08000200000001,112.730003,107.47073400000001,998307
2016-03-04,113.959999,114.940002,111.230003,112.18,106.946396,1015363
2016-03-07,113.980003,113.980003,110.699997,111.529999,106.32672099999999,1896954
2016-03-08,112.739998,116.040001,111.050003,114.650002,109.30116299999999,1486372
2016-03-09,114.629997,114.889999,112.019997,113.019997,107.747208,1592309
2016-03-10,112.870003,113.290001,110.110001,111.489998,106.288582,3504739
2016-03-11,111.959999,112.099998,111.019997,111.620003,106.412521,1117395
2016-03-14,111.769997,115.0,111.239998,114.209999,108.88168300000001,1740510
2016-03-15,111.230003,114.480003,111.230003,111.989998,106.765251,1826928
2016-03-16,112.089996,113.58000200000001,111.18,113.040001,107.76626599999999,1025332
2016-03-17,112.540001,115.0,112.5,114.68,109.32975800000001,2426140
2016-03-18,114.629997,118.809998,114.029999,117.860001,112.361397,2083776
2016-03-22,117.68,120.860001,114.300003,119.970001,114.37296299999998,2167837
2016-03-23,116.379997,121.480003,116.379997,119.57,113.991623,1156967
2016-03-28,119.599998,119.639999,117.110001,117.949997,112.447197,318276
2016-03-29,117.83000200000001,119.989998,117.309998,119.199997,113.63888500000002,1425427
2016-03-30,119.209999,119.989998,119.150002,119.589996,114.01068899999999,1201250
2016-03-31,119.589996,121.400002,119.150002,119.43,113.858154,1586878
2016-04-01,119.449997,121.0,118.269997,119.650002,114.067894,1002209
2016-04-04,119.650002,119.870003,117.309998,118.110001,112.59973899999999,892948
2016-04-05,118.0,118.0,116.610001,116.860001,111.40805800000001,797960
2016-04-06,116.860001,119.83000200000001,116.860001,117.620003,112.132599,1149711
2016-04-07,117.519997,117.790001,115.5,117.16999799999999,111.70358999999999,1663553
2016-04-08,117.269997,118.0,116.690002,116.989998,111.53199,605221
2016-04-11,116.989998,117.949997,115.650002,116.120003,110.702583,740159
2016-04-12,115.989998,117.400002,115.639999,116.769997,111.32225,1484840
2016-04-13,117.480003,117.5,117.0,117.220001,111.751259,638745
2016-04-14,115.349998,117.779999,115.349998,117.029999,111.570122,1369678
2016-04-15,118.0,118.0,116.220001,116.910004,111.455727,463421
2016-04-18,116.809998,117.769997,111.33000200000001,112.58000200000001,107.32773600000002,1980846
2016-04-19,113.790001,117.489998,113.019997,117.43,111.951462,1694152
2016-04-20,117.41999799999999,118.239998,116.300003,118.16999799999999,112.656929,1818396
2016-04-21,117.800003,118.160004,116.150002,117.389999,113.69323700000001,1553197
2016-04-22,118.0,118.959999,117.610001,117.949997,114.235603,1981054
2016-04-25,118.050003,118.900002,117.0,117.959999,114.24528500000001,1110221
2016-04-26,118.010002,118.489998,115.449997,116.110001,112.453552,818674
2016-04-27,116.110001,119.300003,115.699997,118.970001,115.22348000000001,1140889
2016-04-28,118.870003,118.93,116.75,118.279999,114.55521399999999,672043
2016-04-29,118.010002,118.989998,117.839996,118.760002,115.020103,819952
2016-05-02,118.779999,120.099998,117.400002,119.58000200000001,115.81427,1065421
2016-05-03,119.800003,123.720001,118.349998,121.699997,117.867508,1310395
2016-05-04,122.0,124.660004,120.08000200000001,123.209999,119.32996399999999,1764684
2016-05-05,123.279999,124.32,120.650002,121.0,117.18956000000001,1219973
2016-05-06,122.0,122.099998,119.75,120.360001,116.56971000000001,807132
2016-05-09,120.379997,121.779999,119.440002,120.209999,116.424438,549823
2016-05-10,120.0,121.360001,119.889999,121.019997,117.208931,807197
2016-05-11,121.040001,122.0,118.519997,120.199997,116.414749,1443540
2016-05-12,120.900002,121.739998,118.699997,119.199997,115.446243,1376494
2016-05-13,119.300003,121.32,118.870003,120.809998,117.00553899999998,1271845
2016-05-16,120.699997,124.290001,120.0,123.349998,119.465553,1944413
2016-05-17,124.010002,124.989998,123.400002,123.610001,119.71736899999999,963482
2016-05-18,124.900002,124.900002,121.550003,123.58000200000001,119.688309,977437
2016-05-19,123.58000200000001,123.58000200000001,120.470001,120.809998,117.00553899999998,1003157
2016-05-20,122.199997,122.32,121.029999,121.790001,117.95468100000001,629633
2016-05-23,121.790001,122.730003,121.0,121.660004,117.828773,494958
2016-05-24,121.57,124.0,121.57,123.139999,119.262161,583091
2016-05-25,123.190002,124.239998,123.059998,123.809998,119.911064,634608
2016-05-26,125.610001,128.100006,125.32,126.610001,122.62289399999999,2798270
2016-05-27,127.190002,127.190002,126.0,126.639999,122.65194699999999,1765395
2016-05-30,126.470001,126.980003,124.550003,124.739998,120.811775,488591
2016-05-31,124.010002,124.989998,122.0,122.66999799999999,118.80696100000002,2804565
2016-06-01,122.650002,123.449997,121.019997,121.66999799999999,117.83846299999999,1306850
2016-06-02,121.66999799999999,122.800003,120.800003,121.379997,117.55758700000001,2048306
2016-06-03,123.379997,123.480003,121.300003,123.129997,119.25248,1424485
2016-06-06,123.790001,124.470001,122.16999799999999,123.5,119.610832,874891
2016-06-07,123.599998,124.300003,123.279999,123.900002,119.99823799999999,1021849
2016-06-08,124.400002,125.529999,123.010002,123.849998,119.94980600000001,1489444
2016-06-09,123.940002,123.940002,122.559998,122.989998,119.11688999999998,1413053
2016-06-10,123.0,123.900002,121.07,122.050003,118.20648999999999,1121549
2016-06-13,122.050003,124.93,121.970001,124.5,120.57933799999999,2814976
2016-06-14,124.019997,124.730003,123.25,124.529999,120.608391,2201591
2016-06-15,124.43,125.5,123.519997,124.769997,120.84083600000001,1051661
2016-06-16,124.800003,126.260002,124.010002,125.879997,121.915878,611920
2016-06-17,126.5,126.5,125.739998,126.07,122.099899,914334
2016-06-20,126.489998,128.0,126.199997,127.959999,123.930374,1140220
2016-06-21,128.0,128.080002,126.010002,127.900002,123.87226899999999,1267035
2016-06-22,127.900002,129.470001,126.32,128.91000400000001,124.85046399999999,726286
2016-06-23,128.720001,130.0,127.309998,129.130005,125.063538,1300137
2016-06-24,124.5,128.820007,124.5,126.709999,122.719742,1505772
2016-06-27,125.440002,128.5,125.0,127.290001,123.281479,1582819
2016-06-28,128.5,131.050003,127.309998,128.470001,124.424324,1284515
2016-06-29,130.740005,130.740005,128.300003,129.419998,125.344398,1827572
2016-06-30,129.520004,132.0,129.449997,131.050003,126.92308,1458875
2016-07-01,131.470001,133.050003,131.149994,132.610001,128.433945,578198
2016-07-04,132.619995,134.929993,132.5,133.889999,129.67363,144272
2016-07-05,135.0,135.0,131.03999299999998,131.300003,127.165199,615648
2016-07-06,131.940002,131.949997,129.729996,130.080002,125.98362,1535881
2016-07-07,130.179993,130.83999599999999,127.309998,127.900002,123.87226899999999,959603
2016-07-08,128.559998,129.800003,125.199997,127.75,123.72698999999999,1714254
2016-07-11,128.119995,130.58999599999999,126.849998,130.08999599999999,125.99330900000001,1737459
2016-07-12,130.949997,132.070007,130.100006,131.679993,127.53321799999999,990250
2016-07-13,131.679993,132.399994,129.699997,130.71000700000002,126.59378799999999,1286384
2016-07-14,130.529999,132.630005,129.330002,130.320007,126.216072,1087232
2016-07-15,130.419998,131.990005,127.459999,128.369995,124.327469,1095535
2016-07-18,128.389999,130.699997,123.269997,124.120003,120.21131100000001,2942327
2016-07-19,124.150002,127.0,122.510002,126.879997,122.88438400000001,1198220
